cluster,subtype,rank_in_class,gene,gene_id,gene_type,combined_score,identity_score,survival_score,mean_z_in_class,best_other_class_mean_z,specificity_margin,cohens_d,p_value,fdr,dep_mean_GBM,dep_mean_nonCNS,therapeutic_window,frac_GBM_lines_dependent,frac_all_lines_dependent,gbm_line_sd,dependency_tier,pan_essential
1,PN,18,EIF3L,ENSG00000100129.18,protein_coding,0.2801912571749967,0.4953150396212847,0.1584994080884992,0.9402508332431349,0.1972782738112078,0.7429725594319271,1.1813397279264966,1.386400057150876e-09,1.2368514617313432e-08,0.5516302,0.4516851,0.0999450999999999,0.5849056603773585,0.4279801324503311,0.27605864,A · selective + heterogeneous,False
1,PN,19,INTS12,ENSG00000138785.15,protein_coding,0.2790090506599476,0.17643613980491626,0.4412137470035267,0.5970425443698668,0.3323883346624924,0.2646542097073744,0.7802464622495646,7.227084142171766e-06,2.5910390256472613e-05,0.68751144,0.46428224,0.2232291999999999,0.7924528301886793,0.4875827814569536,0.26969904,A · selective + heterogeneous,False
1,PN,20,SKA1,ENSG00000154839.10,protein_coding,0.27138664560908204,0.4556308740854413,0.1616455679452887,0.8360524080292181,0.1526060969010562,0.6834463111281619,1.0512362834059137,2.7004875463627337e-08,1.743731772912294e-07,0.64040446,0.5526051,0.0877993599999999,0.6981132075471698,0.5951986754966887,0.28730673,A · selective + heterogeneous,False
1,PN,21,E2F1,ENSG00000101412.13,protein_coding,0.26969861401395456,0.5320600975262376,0.13670888446480642,0.9071009235602066,0.1090107772708501,0.7980901462893565,1.120942279066463,1.137766943822456e-08,8.051648501540384e-08,0.3848714,0.26131564,0.1235557599999999,0.320754716981132,0.1903973509933774,0.28671122,A · selective + heterogeneous,False
1,PN,22,GABPB1,ENSG00000104064.18,protein_coding,0.26717524553527905,0.5438469926745271,0.13125495366958215,1.2283758542501575,0.4126053652383669,0.8157704890117906,1.7042457057191704,1.803567266530679e-16,1.0795398675806187e-14,0.5734863,0.49387503,0.07961127,0.6037735849056604,0.5016556291390728,0.3032185,A · selective + heterogeneous,False
1,PN,23,GTF3C3,ENSG00000119041.11,protein_coding,0.26119683850747993,0.2564757579956119,0.26600482236402945,0.8723845140476212,0.4876708770542032,0.3847136369934179,1.2274101099013377,1.714154916895762e-12,3.2851019546584594e-11,0.6694934,0.53128797,0.1382054299999999,0.7547169811320755,0.5711920529801324,0.27131918,A · selective + heterogeneous,False
1,PN,24,SETD5,ENSG00000168137.18,protein_coding,0.25219079311855597,0.29254906253833335,0.21740010233474125,0.9541464991391936,0.5153229053316936,0.4388235938075,1.3500417115693106,1.489414368697279e-13,3.8449896711665554e-12,0.44373804,0.27332023,0.17041781,0.3962264150943396,0.2102649006622516,0.24986583,A · selective + heterogeneous,False
1,PN,25,COP1,ENSG00000143207.21,protein_coding,0.25065870814525876,0.6934089956447882,0.09060999837567112,1.1123481501292043,0.0722346566620217,1.0401134934671823,1.506830659717228,1.082865004377271e-12,2.1980110002099527e-11,0.37407264,0.2898164,0.08425624,0.3584905660377358,0.2524834437086092,0.34257805,A · selective + heterogeneous,False
1,PN,26,CHTF18,ENSG00000127586.17,protein_coding,0.2498138832912955,0.3828683568023276,0.1629985220149633,0.9980215506342384,0.4237190154307468,0.5743025352034914,1.2828655375492863,1.393700950186592e-10,1.6187308238223152e-09,0.46143776,0.3385659,0.12287186,0.4150943396226415,0.2839403973509933,0.2878752,A · selective + heterogeneous,False
1,PN,27,ARHGAP11A,ENSG00000198826.11,protein_coding,0.24660086928975042,0.48727657319801204,0.1247997381350585,1.0107201405057835,0.2798052807087655,0.7309148597970181,1.3246952849299198,1.7372806252388158e-11,2.536252338763281e-10,0.405046,0.29787156,0.10717444,0.2830188679245283,0.2052980132450331,0.21937522,A · selective + heterogeneous,False
1,PN,28,C3orf38,ENSG00000179021.10,protein_coding,0.24623224865546148,0.11711286606767747,0.5177084492397941,0.4916125854927382,0.3159432863912219,0.1756692991015162,0.6142906231797217,0.0002902382224154,0.0007113752374562,0.6351883,0.35168073,0.28350757,0.6226415094339622,0.3079470198675497,0.31602252,A · selective + heterogeneous,False
1,PN,29,ZEB2,ENSG00000169554.22,protein_coding,0.24499120945947406,0.46417178442398493,0.12930706847444146,1.1244022176846091,0.4281445410486318,0.6962576766359774,1.5012845399879098,1.6834952241860166e-13,4.2647441023720165e-12,0.41956758,0.31236574,0.1072018399999999,0.3396226415094339,0.2152317880794702,0.27563176,A · selective + heterogeneous,False
1,PN,30,PTTG1,ENSG00000164611.13,protein_coding,0.2417766092465559,0.3160984230438606,0.18492951725561332,0.8642171558145197,0.3900695212487288,0.4741476345657909,1.0724592432944686,5.1572435343351545e-08,3.09554883597757e-07,0.52555144,0.40315384,0.1223976,0.5471698113207547,0.36341059602649,0.26056483,A · selective + heterogeneous,False
1,PN,31,POLQ,ENSG00000051341.14,protein_coding,0.24050448287422302,0.7016035491902487,0.08244314948143561,1.2559177644066508,0.2035124406212779,1.052405323785373,1.5483257377475603,7.595563421870844e-12,1.2143482229672992e-10,0.40538448,0.33464378,0.0707406999999999,0.3396226415094339,0.271523178807947,0.25546852,A · selective + heterogeneous,False
1,PN,32,DSCC1,ENSG00000136982.6,protein_coding,0.23881239165103693,0.27460679175712516,0.2076837140158187,0.902965653107026,0.4910554654713381,0.4119101876356877,1.302962635561396,5.143845721208368e-14,1.5182603345465708e-12,0.44225952,0.27891403,0.16334549,0.4716981132075472,0.2458609271523179,0.38587254,A · selective + heterogeneous,False
1,PN,33,EEFSEC,ENSG00000132394.11,protein_coding,0.23776295957307483,0.21001379812568013,0.2691786227832383,0.6516718532094266,0.3366511560209063,0.3150206971885202,0.8921364519939526,1.072661486158048e-07,5.937238995857169e-07,0.6540053,0.51083887,0.14316643,0.6792452830188679,0.5140728476821192,0.33950394,A · selective + heterogeneous,False
1,PN,34,DAXX,ENSG00000204209.13,protein_coding,0.23724656701072316,0.553715887230274,0.10165128878623977,0.8706178427499318,0.0400440119045208,0.8305738308454109,1.148256603327366,1.5593364373091642e-10,1.792505637492777e-09,0.44351345,0.36378965,0.0797237999999999,0.3962264150943396,0.3054635761589404,0.2728703,A · selective + heterogeneous,False
1,PN,35,TTF1,ENSG00000125482.13,protein_coding,0.23514705035375746,0.7008506860618234,0.07889574254507463,1.2376230757815123,0.1863470466887773,1.0512760290927352,1.6619128533786545,3.4338952932650604e-14,1.0648385187717602e-12,0.5162427,0.46308312,0.05315958,0.4716981132075472,0.4362582781456953,0.23013948,A · selective + heterogeneous,False
1,PN,36,PRDM10,ENSG00000170325.15,protein_coding,0.2308926877502431,0.33939579828539584,0.15707746980327084,0.972418194326194,0.4633244968981003,0.5090936974280937,1.2447763752952394,6.225409911616843e-11,7.889197454711684e-10,0.59353036,0.5014742,0.09205616,0.660377358490566,0.5240066225165563,0.25196385,A · selective + heterogeneous,False
1,PN,37,TRIM37,ENSG00000108395.14,protein_coding,0.21990555852575858,0.26685290259826067,0.18121764537569257,0.810615080242803,0.410335726345412,0.400279353897391,1.1791447462780396,1.1510353797303658e-11,1.7602702675876503e-10,0.4951591,0.3678564,0.1273027,0.4716981132075472,0.3286423841059602,0.3003862,A · selective + heterogeneous,False
1,PN,38,THAP12,ENSG00000137492.8,protein_coding,0.21968545201581682,0.5131887660877875,0.09404277922003065,1.0697421125392037,0.2999589634075224,0.7697831491316813,1.34231012846898,2.0922932075861616e-10,2.328270885208802e-09,0.5068607,0.44232222,0.06453848,0.490566037735849,0.4321192052980132,0.33914852,A · selective + heterogeneous,False
1,PN,39,NSMCE4A,ENSG00000107672.15,protein_coding,0.21878033055286733,0.5746741737523408,0.08329038474843577,0.9429585760381984,0.0809473154096873,0.8620112606285112,1.1369237629469309,1.9571821333182667e-08,1.3087543192347506e-07,0.45306367,0.38911706,0.0639466099999999,0.4528301886792453,0.3592715231788079,0.29347125,A · selective + heterogeneous,False
1,PN,40,ATP23,ENSG00000166896.9,protein_coding,0.21294937721486581,0.3749193223678446,0.12095252111788328,0.6754409061038932,0.1130619225521263,0.5623789835517669,0.6855283045403322,0.0006575629142351,0.0014965385344932,0.46070006,0.3693774,0.09132266,0.5094339622641509,0.2889072847682119,0.23300648,A · selective + heterogeneous,False
1,PN,41,QRICH1,ENSG00000198218.11,protein_coding,0.2111068755392045,0.22470285762726347,0.19833353865864645,0.826951227949866,0.4898969415089708,0.3370542864408952,1.073065351504949,7.146831564787854e-10,6.9282542679664705e-09,0.4726734,0.3267191,0.1459543,0.3962264150943396,0.2624172185430463,0.22903158,A · selective + heterogeneous,False
1,PN,42,DNLZ,ENSG00000213221.5,protein_coding,0.2072699374977775,0.2440320644819707,0.1760458285739191,0.6705460889692386,0.3044979922462825,0.3660480967229561,0.7606966004067521,3.823519819617892e-05,0.0001156809135033,0.59141684,0.48787546,0.10354138,0.6226415094339622,0.4809602649006622,0.33476424,A · selective + heterogeneous,False
1,PN,43,HSF1,ENSG00000185122.11,protein_coding,0.20447985134894728,0.24762411866564868,0.16885273467300538,0.6225565546642454,0.2511203766657724,0.371436177998473,0.7627077857525782,1.6011797081902174e-05,5.292302983100015e-05,0.605367,0.50834477,0.0970222299999999,0.6415094339622641,0.5057947019867549,0.25636074,A · selective + heterogeneous,False
1,PN,44,TRAPPC13,ENSG00000113597.18,protein_coding,0.2038804260697753,0.2468319432727282,0.16840295296976565,0.7120331548649946,0.3417852399559023,0.3702479149090923,0.9632053033762624,5.285909131512978e-08,3.164659902928147e-07,0.32696912,0.1478158,0.17915332,0.3018867924528302,0.0927152317880794,0.28628096,A · selective + heterogeneous,False
1,PN,45,BAP1,ENSG00000163930.10,protein_coding,0.2027049047620593,0.2496005255640474,0.16462015984037673,0.5773709450668651,0.202970156720794,0.3744007883460711,0.8400262253658909,8.287031202746116e-08,4.713838472305766e-07,0.6253219,0.5337502,0.0915717,0.6792452830188679,0.5645695364238411,0.2727343,A · selective + heterogeneous,False
1,PN,46,TACC3,ENSG00000013810.20,protein_coding,0.20001611937465466,0.23884412679688327,0.16750023769149744,0.5941646219342922,0.2358984317389673,0.3582661901953249,0.7734952672485709,1.5559683794387122e-06,6.574866877358984e-06,0.6617673,0.57372487,0.0880424299999999,0.6981132075471698,0.5844370860927153,0.30499426,A · selective + heterogeneous,False
1,PN,47,ARMC5,ENSG00000140691.18,protein_coding,0.19912381980676117,0.16449803908612146,0.2410381049811599,0.453433781024462,0.2066867223952797,0.2467470586291822,0.6687783779169624,1.9723139570187944e-05,6.382124292902909e-05,0.53081137,0.37285855,0.15795282,0.5660377358490566,0.3336092715231788,0.33841193,A · selective + heterogeneous,False
1,PN,48,CBX1,ENSG00000108468.15,protein_coding,0.1971711949081646,0.5996440058527314,0.0648326002129024,1.1285828978029655,0.2291168890238683,0.8994660087790971,1.8061680415390688,1.4371854687357082e-24,6.979298036664087e-22,0.39070037,0.33297968,0.05772069,0.3584905660377358,0.2293046357615894,0.23431803,A · selective + heterogeneous,False
1,PN,49,TSFM,ENSG00000123297.20,protein_coding,0.19625444934535036,0.4328210200403855,0.08898784279065947,0.799266046444114,0.1500345163835358,0.6492315300605782,0.8050576957209797,0.0001010114842106,0.0002763722313824,0.4933249,0.43057984,0.06274506,0.5283018867924528,0.4056291390728477,0.2969281,A · selective + heterogeneous,False
1,PN,50,POLR3D,ENSG00000168495.13,protein_coding,0.19493745677089921,0.3563082578828447,0.1066509439834564,1.0159122924949986,0.4814499056707315,0.534462386824267,1.4067439243563098,7.519832573896021e-15,2.850448465197876e-13,0.5769843,0.5126885,0.0642958,0.5849056603773585,0.5240066225165563,0.2814258,A · selective + heterogeneous,False
1,PN,51,ELAVL1,ENSG00000066044.15,protein_coding,0.19421457503149608,0.258029331063701,0.14618222276967677,0.8945360820038588,0.5074920854083073,0.3870439965955515,1.1617696420857564,3.176674433889399e-11,4.3629267118167207e-10,0.3788715,0.24466161,0.13420989,0.3396226415094339,0.1862582781456953,0.27741504,A · selective + heterogeneous,False
1,PN,52,CENPP,ENSG00000188312.14,protein_coding,0.19249388709403475,0.30652913564516826,0.12088213569187048,0.8455373235386392,0.3857436200708868,0.4597937034677524,1.0465574922936751,2.2978511402172573e-08,1.512585489690838e-07,0.43269286,0.33551568,0.09717718,0.4150943396226415,0.2971854304635761,0.3433966,A · selective + heterogeneous,False
1,PN,53,BRCA1,ENSG00000012048.23,protein_coding,0.1899979746403272,0.12941093089842934,0.2789503955872135,0.6990881231932619,0.5049717268456179,0.194116396347644,0.940510775123984,1.1224846097490481e-07,6.175824900752673e-07,0.6490021,0.49949467,0.14950743,0.6981132075471698,0.5057947019867549,0.28220683,A · selective + heterogeneous,False
1,PN,54,MARCHF9,ENSG00000139266.6,protein_coding,0.18989811426579356,0.5017694406342613,0.07186825438416722,0.9814927046687724,0.2288385437173806,0.7526541609513919,1.1044882864924783,3.808615260862077e-07,1.8405208333471305e-06,0.42928317,0.37104937,0.0582338,0.4565217391304347,0.2871559633027523,0.24702069,A · selective + heterogeneous,False
1,PN,55,CFDP1,ENSG00000153774.9,protein_coding,0.18728215814816082,0.6669009465850144,0.05259342776500546,1.0407340354332624,0.0403826155557406,1.0003514198775216,1.4232495777959435,1.0169052861111662e-12,2.0930873643280283e-11,0.50166625,0.46519938,0.0364668699999999,0.490566037735849,0.4461920529801324,0.25684312,A · selective + heterogeneous,False
1,PN,56,ZW10,ENSG00000086827.9,protein_coding,0.18605640514345928,0.296901679568462,0.11659410598559715,0.9005831011854739,0.4552305818327808,0.445352519352693,1.194432307705764,8.687900466846497e-11,1.0587555976121926e-09,0.45452678,0.36529922,0.08922756,0.4150943396226415,0.326158940397351,0.2905332,A · selective + heterogeneous,False
1,PN,57,PSTK,ENSG00000179988.15,protein_coding,0.1829205061125723,0.11412120762586835,0.29319626257525766,0.8014419222256838,0.6302601107868813,0.1711818114388025,1.035388422592786,2.9626550785794692e-08,1.89353902191404e-07,0.70472157,0.5600035,0.14471807,0.7547169811320755,0.5844370860927153,0.3197249,A · selective + heterogeneous,False
1,PN,58,INTS13,ENSG00000064102.15,protein_coding,0.181189795059017,0.3818705070963146,0.08597087552835897,0.8705220966403079,0.2977163359958359,0.5728057606444719,1.2041099736427106,8.810288524498817e-11,1.0726547116535031e-09,0.4543652,0.3885497,0.0658155,0.4716981132075472,0.3642384105960264,0.27433237,A · selective + heterogeneous,False
1,PN,59,NOL11,ENSG00000130935.10,protein_coding,0.18006165009270342,0.5859883154453235,0.05532908588709285,1.2255317320283314,0.3465492588603461,0.8789824731679853,1.8280863365574396,1.3729416130660061e-19,1.740727647147432e-17,0.5719874,0.5383402,0.0336471999999999,0.6037735849056604,0.5836092715231788,0.2918765,A · selective + heterogeneous,False
1,PN,60,ADAT3,ENSG00000213638.6,protein_coding,0.17440336561376488,0.31724287118937566,0.09587775392201528,0.4951880861142254,0.0193237793301618,0.4758643067840635,0.5370286267977717,0.0046511281720179,0.0086502447352697,0.5135949,0.44865987,0.0649350299999999,0.490566037735849,0.4387417218543046,0.3026301,A · selective + heterogeneous,False
1,PN,61,PFDN4,ENSG00000101132.10,protein_coding,0.1743309960934665,0.23119612322083802,0.13145244727962213,0.4831187311424492,0.1363245463111921,0.346794184831257,0.6104980533574725,0.00029070444857,0.0007122999536348,0.45991623,0.36049667,0.0994195599999999,0.4339622641509434,0.3170529801324503,0.29423475,A · selective + heterogeneous,False
1,PN,62,POC1A,ENSG00000164087.8,protein_coding,0.1646510472174557,0.2683822333744879,0.10101252608616923,0.8433007154670455,0.4407273654053136,0.4025733500617319,1.1238432806217205,2.3490570844077117e-09,1.9758180143295973e-08,0.38763198,0.2969883,0.09064368,0.320754716981132,0.2243377483443708,0.3087108,A · selective + heterogeneous,False
1,PN,63,RNF8,ENSG00000112130.17,protein_coding,0.161707636867102,0.24161574200810407,0.10822705343539016,0.6484402459467964,0.2860166329346402,0.3624236130121561,0.6157925430209038,0.0026301332106941,0.0052060577233596,0.58202577,0.51734495,0.0646808199999999,0.5849056603773585,0.5372516556291391,0.2723965,A · selective + heterogeneous,False
1,PN,64,RPL22,ENSG00000116251.11,protein_coding,0.16041353221570073,0.4171175138359238,0.06169125118069178,0.8283775742214075,0.2027013034675216,0.6256762707538858,1.032544795948735,2.082402204946342e-07,1.0745161978931224e-06,0.42266464,0.37189436,0.05077028,0.3584905660377358,0.3079470198675497,0.26959363,A · selective + heterogeneous,False
1,PN,65,E4F1,ENSG00000167967.16,protein_coding,0.16000119127319073,0.15524224891097393,0.16490601874442762,0.5498789720410454,0.3170155986745845,0.2328633733664609,0.746003131690881,7.512347844342134e-06,2.6817310515627995e-05,0.58898056,0.49158987,0.09739069,0.5660377358490566,0.4875827814569536,0.2869935,A · selective + heterogeneous,False
1,PN,66,KIAA1143,ENSG00000163807.6,protein_coding,0.15753718159274574,0.308358063270125,0.08048423745107304,0.8081147645044893,0.3455776695993017,0.4625370949051875,1.1526950344255835,4.0517258507779275e-11,5.389318860326734e-10,0.42632246,0.36065435,0.06566811,0.3584905660377358,0.2649006622516556,0.22308885,A · selective + heterogeneous,False
1,PN,67,NKAPD1,ENSG00000150776.18,protein_coding,0.1560979846529213,0.5851974494900184,0.04163822114046871,1.2070716542296844,0.3292754799946569,0.8777961742350275,1.7177359474387524,1.1586596606928482e-16,7.345217326825745e-15,0.4484003,0.41609988,0.0323004199999999,0.3773584905660377,0.3874172185430463,0.2690598,A · selective + heterogeneous,False
1,PN,68,DHX38,ENSG00000140829.12,protein_coding,0.15399743800419802,0.17908989113865473,0.1324207120852849,0.6187107035419177,0.3500758668339356,0.2686348367079821,0.8920541034602975,5.003520640147934e-09,3.841903765994258e-08,0.5952182,0.51783234,0.07738586,0.6792452830188679,0.5298013245033113,0.265083,A · selective + heterogeneous,False
1,PN,69,MAD2L1BP,ENSG00000124688.14,protein_coding,0.14601046889836292,0.21971165708222432,0.09703197960016029,0.7750894853122461,0.4455219996889096,0.3295674856233365,1.021977489816328,7.300788464989566e-07,3.314068668640237e-06,0.56734467,0.50785387,0.0594907999999999,0.5849056603773585,0.4867549668874172,0.29662335,A · selective + heterogeneous,False
1,PN,70,FASN,ENSG00000169710.9,protein_coding,0.14528828023824913,0.2816221475926409,0.07495392161102747,0.7680384263354654,0.345605204946504,0.4224332213889614,1.0770391771426286,6.556427932535755e-11,8.257774963392408e-10,0.3585224,0.28580138,0.07272102,0.3018867924528302,0.2367549668874172,0.32746047,A · selective + heterogeneous,False
1,PN,71,CACNB3,ENSG00000167535.8,protein_coding,0.14404761722092121,0.17655372423204518,0.1175263570184088,0.6545165433420165,0.3896859569939487,0.2648305863480678,0.8302359666617168,2.742771205176092e-06,1.0932855084222124e-05,0.6001737,0.5320591,0.0681146,0.6981132075471698,0.5761589403973509,0.21289451,A · selective + heterogeneous,False
1,PN,72,NUP58,ENSG00000139496.16,protein_coding,0.14321594003092947,0.40263245353348304,0.0509417591625835,0.9690599055404728,0.3651112252402483,0.6039486803002245,1.2435966859717271,2.0653712239994392e-10,2.302853369671858e-09,0.46986806,0.43215603,0.0377120299999999,0.4528301886792453,0.390728476821192,0.30263454,A · selective + heterogeneous,False
1,PN,73,KCTD10,ENSG00000110906.13,protein_coding,0.14267991836531063,0.1125031377110372,0.18095103406822147,0.5264016463879347,0.3576469398213789,0.1687547065665558,0.6327898222731901,0.0001026862145921,0.000280447558486,0.4922118,0.36433524,0.1278765599999999,0.4528301886792453,0.3344370860927152,0.35548505,A · selective + heterogeneous,False
1,PN,74,ORC5,ENSG00000164815.11,protein_coding,0.14226652306851062,0.18145830079850786,0.11153947489278758,0.5193243805112374,0.2471369293134756,0.2721874511977618,0.6650157736353283,1.693612829225248e-05,5.567935361234257e-05,0.5612605,0.49213377,0.06912673,0.6226415094339622,0.4908940397350993,0.29934472,A · selective + heterogeneous,False
1,PN,75,FBXO42,ENSG00000037637.11,protein_coding,0.13766234861487428,0.17656240218466093,0.10733271631829644,0.8239836373673287,0.5591400340903373,0.2648436032769914,1.0766118088854313,4.5322303085341815e-09,3.5178089167989375e-08,0.30868718,0.18774009,0.12094709,0.3018867924528302,0.1473509933774834,0.36602488,A · selective + heterogeneous,False
1,PN,76,WAC,ENSG00000095787.23,protein_coding,0.13757794171688684,0.30870050710906943,0.06131408796282805,0.9705319072120304,0.5074811465484262,0.4630507606636042,1.1520216808915502,3.3228193353684626e-08,2.093067157457501e-07,0.45498142,0.40810564,0.04687578,0.4528301886792453,0.3923841059602649,0.25403988,A · selective + heterogeneous,False
1,PN,77,EXOC1,ENSG00000090989.18,protein_coding,0.13617171073892323,0.21009247916574333,0.08825986955457123,0.7433697800037518,0.4282310612551367,0.315138718748615,0.7189336608976385,0.0006181335965203,0.0014138027643508,0.60704523,0.5564716,0.05057363,0.6792452830188679,0.581953642384106,0.22380467,A · selective + heterogeneous,False
1,PN,78,BRD2,ENSG00000204256.14,protein_coding,0.1349317147322349,0.18626319483617018,0.09774645848094143,0.6807212382619796,0.4013264460077242,0.2793947922542553,0.9622257345123564,4.303673078769748e-10,4.411307753937705e-09,0.5112341,0.44472775,0.06650635,0.4528301886792453,0.429635761589404,0.33899722,A · selective + heterogeneous,False
1,PN,79,COG4,ENSG00000103051.20,protein_coding,0.12730194414271134,0.1861385437805888,0.0870630265680847,0.4488588030526153,0.169650987381732,0.2792078156708832,0.6340036921075776,0.0001841293323869,0.0004726359586092,0.5520252,0.49716508,0.05486012,0.5849056603773585,0.5033112582781457,0.2704811,A · selective + heterogeneous,False
1,PN,80,KATNB1,ENSG00000140854.13,protein_coding,0.12679412032002843,0.20470381198024845,0.0785366368716234,0.7494374865427496,0.4423817685723768,0.3070557179703727,0.9753422500490172,1.6260544181823918e-07,8.60254647794006e-07,0.5275928,0.4758136,0.0517791999999999,0.490566037735849,0.4528145695364238,0.32816344,A · selective + heterogeneous,False
1,PN,81,ZMYND8,ENSG00000101040.19,protein_coding,0.12499745583397534,0.23255149473439982,0.06718668475045242,0.7607915676665568,0.411964325564957,0.3488272421015997,0.9333629951624064,2.976668586133519e-07,1.4758908894221636e-06,0.4377738,0.38438928,0.0533845199999999,0.3962264150943396,0.3394039735099338,0.29668713,A · selective + heterogeneous,False
1,PN,82,CENPL,ENSG00000120334.15,protein_coding,0.12474127407096061,0.14797957477502907,0.10515225145431531,0.7388404140993071,0.5168710519367635,0.2219693621625436,0.9725717797035992,7.443093978460882e-08,4.2876086127490193e-07,0.5491428,0.48253652,0.06660628,0.5849056603773585,0.4867549668874172,0.26618984,A · selective + heterogeneous,False
1,PN,83,NFRKB,ENSG00000170322.14,protein_coding,0.12441636685660877,0.13842980462510213,0.11182152849034145,0.6973583801296386,0.4897136731919853,0.2076447069376532,0.8996811552766105,6.149240546025871e-07,2.833825482070078e-06,0.55990136,0.4904316,0.0694697599999999,0.5849056603773585,0.4826158940397351,0.29705784,A · selective + heterogeneous,False
1,PN,84,TOMM70,ENSG00000154174.8,protein_coding,0.12364056693417405,0.6169976711150421,0.024776414089500903,1.2181825606433163,0.2926860539707533,0.9254965066725632,1.745319253938651,8.898830024348543e-18,7.436301531385804e-16,0.37091604,0.34768093,0.02323511,0.3018867924528302,0.2980132450331126,0.29647407,A · selective + heterogeneous,False
1,PN,85,MEMO1,ENSG00000162959.13,protein_coding,0.11960420724568402,0.10240531595039408,0.1396916386430375,0.6094940999817671,0.4558861260561759,0.1536079739255911,0.8295023768048321,2.3582315123255406e-07,1.1971629716811589e-06,0.48876882,0.38935453,0.09941429,0.490566037735849,0.3460264900662251,0.22493245,A · selective + heterogeneous,False
1,PN,86,DPH2,ENSG00000132768.14,protein_coding,0.10941613327911669,0.14234245334848214,0.0841062517901381,0.7933387548670733,0.5798250748443501,0.2135136800227232,1.0160020278002897,3.7061837332850566e-08,2.3091202354706078e-07,0.38747257,0.3119687,0.07550387,0.320754716981132,0.2557947019867549,0.28941244,A · selective + heterogeneous,False
1,PN,87,RTRAF,ENSG00000087302.9,protein_coding,0.10775600064022597,0.28835012305762053,0.04026825288247269,0.73070417032726,0.2981789857408291,0.4325251845864308,0.87553964138075,1.2912613882360657e-06,5.56598318714116e-06,0.49946693,0.47142306,0.0280438699999999,0.5094339622641509,0.4693708609271523,0.28982565,A · selective + heterogeneous,False
1,PN,88,EPC1,ENSG00000120616.16,protein_coding,0.10496124247074562,0.4664639920663532,0.023617819613899662,1.1526873174951646,0.4529913293956348,0.6996959880995298,1.4417899832416756,3.3506656031741555e-11,4.561020863986305e-10,0.35432383,0.33113807,0.02318576,0.3018867924528302,0.271523178807947,0.24017881,A · selective + heterogeneous,False
1,PN,89,NME2,ENSG00000243678.12,protein_coding,0.10479429504159159,0.2507277376171099,0.04379987781820409,0.5757149042839508,0.1996232978582858,0.3760916064256649,0.7070869929926921,3.849821729821324e-05,0.000116312609088,0.43197802,0.39670902,0.0352689999999999,0.3584905660377358,0.3427152317880794,0.23909158,A · selective + heterogeneous,False
1,PN,90,ADAT2,ENSG00000189007.16,protein_coding,0.1045538497536662,0.11973758788508267,0.09129553794589254,0.5703990230834806,0.3907926412558565,0.179606381827624,0.7429775037898405,4.559085623600486e-06,1.7182859244432467e-05,0.48059112,0.4145133,0.06607782,0.4528301886792453,0.4006622516556291,0.3600253,A · selective + heterogeneous,False
1,PN,91,LRRC37B,ENSG00000185158.12,protein_coding,0.09761200304596387,0.3257693432766547,0.02924800425604709,0.9015891392308298,0.4129351243158478,0.488654014914982,1.2470018201421045,1.2649758786292365e-12,2.518016176655784e-11,0.48221916,0.46112153,0.0210976299999999,0.4150943396226415,0.4594370860927152,0.24575587,A · selective + heterogeneous,False
1,PN,92,THOC6,ENSG00000131652.14,protein_coding,0.09710976410016486,0.32136810696644796,0.029344250655757284,0.5690826404176088,0.0870304799679368,0.4820521604496719,0.560255102295329,0.0036550013836449,0.0069786665884461,0.48788527,0.46696404,0.0209212299999999,0.4716981132075472,0.4362582781456953,0.28475568,A · selective + heterogeneous,False
1,PN,93,CASC3,ENSG00000108349.17,protein_coding,0.09681495483930394,0.38639298162037367,0.02425803761038665,0.9045258404821132,0.3249363680515528,0.5795894724305605,1.312500056689069,1.547866969891312e-13,3.968027895524161e-12,0.45323426,0.43461704,0.0186172199999999,0.4150943396226415,0.4188741721854304,0.31793952,A · selective + heterogeneous,False
1,PN,94,RGP1,ENSG00000107185.10,protein_coding,0.09633700432763662,0.2051618218691316,0.04523657627072114,0.689310959203527,0.3815682263998296,0.3077427328036974,1.0321728902064615,6.968085587733089e-13,1.5060461209124515e-11,0.5245893,0.49459407,0.02999523,0.5660377358490566,0.4735099337748344,0.28357807,A · selective + heterogeneous,False
1,PN,95,SMG8,ENSG00000167447.12,protein_coding,0.09550553623869018,0.48359432023052246,0.018861485899776008,0.9685819095132432,0.2431904291674593,0.7253914803457837,1.218154988299765,1.1792878494441182e-09,1.0724069947469736e-08,0.36230603,0.34419754,0.0181084899999999,0.3018867924528302,0.2690397350993377,0.20352231,A · selective + heterogeneous,False
1,PN,96,POGZ,ENSG00000143442.22,protein_coding,0.09391836650758309,0.23842032838360547,0.036996256264108233,0.825012815955558,0.4673823233801497,0.3576304925754082,1.1248815549344824,6.458448774571787e-11,8.152405814611508e-10,0.42138648,0.39084718,0.0305392999999999,0.4150943396226415,0.3509933774834437,0.2325571,A · selective + heterogeneous,False
1,PN,97,YTHDC1,ENSG00000083896.13,protein_coding,0.0934310178915792,0.18913258706923175,0.046154685660072026,0.8825193237622506,0.598820443158403,0.2836988806038476,1.230153047256593,4.854750736455385e-12,8.215093652523912e-11,0.5431885,0.5136324,0.0295560999999999,0.660377358490566,0.5306291390728477,0.23432153,A · selective + heterogeneous,False
